,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,53.88235294117647,56.94117647058824,54.11764705882353,56.470588235294116,52.0,52.94117647058824,49.64705882352941,40.23529411764706,53.64705882352941,48.470588235294116,42.58823529411765,45.88235294117647,56.470588235294116
