,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
376,1.0,0.698487516889968,0.5631986481367602,0.6417078216133448,0.6573917,0.64,0.0,0.8,0.58552846339955,0.6915455226220397,1.0,1.0,1.0,0.93316730745938
1991,1.0,0.9781825730680748,0.9683123496453941,0.9789556670959789,0.97931004,0.99,1.0,1.0,0.9444504625161135,0.9709422144348389,1.0,1.0,1.0,1.0
971,0.0,0.5018292009442006,0.42771940358777144,0.5198550231016298,0.49282143,0.42,0.0,0.4,0.49255782644253054,0.5205645119949448,0.0,0.0,0.0,0.9718723368561635
1900,1.0,0.5467160233193926,0.3609505631267655,0.5406179477234507,0.6411594,0.52,1.0,0.2,0.5164902486420145,0.5270565076231052,0.0,0.0,1.0,0.9801827221714393
1072,1.0,0.6516839732444131,0.7298972822625395,0.6501098682702767,0.49867108,0.63,0.0,0.2,0.5928663767728822,0.6515982618959523,1.0,1.0,1.0,0.9993146058048749
1168,1.0,0.5432661684739523,0.2709623824995468,0.5172462329439586,0.2874535,0.36,1.0,1.0,0.46028307145166847,0.5777628871791961,1.0,1.0,1.0,0.9999910718587532
1086,1.0,0.8747902566162,0.90791628437143,0.8851195101804994,0.9327152,0.9,0.0,0.6,0.7785844780860866,0.8186467459191221,1.0,1.0,1.0,0.9975172629434155
999,1.0,0.9881077498001757,0.9683123496453941,0.9858827429092705,0.9892392,0.94,1.0,1.0,0.9982784007431844,0.9839539535632463,1.0,1.0,1.0,1.0
328,0.0,0.0838324205530989,0.11979572411301047,0.09812410072600872,0.11510476,0.26,1.0,1.0,0.20002244849832146,0.10276186555788736,0.0,0.0,0.0,0.9992392677169772
1911,0.0,0.007151334836669238,0.007074119875384609,0.007141219085865583,0.018646827,0.07,0.0,0.0,-0.13263029603842513,0.00779608621470851,0.0,0.0,0.0,0.003322279374863895
1318,1.0,0.7421676649255602,0.5223838148431759,0.7185101873386464,0.67741376,0.68,1.0,0.6,0.5968276444832171,0.7401960919979893,1.0,1.0,1.0,0.998329001431004
1561,0.0,0.7454494431875263,0.6652982251158693,0.7509485851959989,0.72810763,0.76,1.0,0.8,0.6423615058856361,0.7564123820363716,1.0,1.0,1.0,0.9986258911237844
114,0.0,0.2973244714499991,0.5631986481367602,0.298168575910014,0.38981506,0.64,0.0,0.6,0.459760480733622,0.3524405041014822,0.0,0.0,0.0,0.9710867654335443
474,1.0,0.9291002830605262,0.9305752857957699,0.9300854910783287,0.8786931,0.82,0.0,0.4,0.854660338144267,0.9376583521230684,1.0,1.0,1.0,0.9998625230518877
1847,1.0,0.3782841065126426,0.6103504522269155,0.35182503154013345,0.5664294,0.55,0.0,0.4,0.4841804344226969,0.3441973530297535,0.0,0.0,0.0,0.9701820254167534
1444,0.0,0.25941543115030335,0.20920888424043782,0.26069426028864634,0.22187652,0.27,1.0,0.4,0.37556954990617897,0.27087110329768727,0.0,0.0,0.0,0.9408027233037871
248,0.0,0.016546847033766163,0.0162037184828963,0.010031789056379076,0.011080381,0.19,0.0,0.0,-0.02622090753779116,0.03160264644140902,0.0,0.0,0.0,2.76008362535735e-21
2075,0.0,0.03282933438438607,0.021164253631257676,0.027773244277672894,0.01743492,0.05,1.0,0.4,0.05833250399167467,0.053424055371900085,0.0,0.0,0.0,0.00023746618310283534
715,1.0,0.7089097744187923,0.5631986481367602,0.7057816855859832,0.60897404,0.55,1.0,0.6,0.551573183231989,0.683540123917556,1.0,1.0,1.0,0.9892735600661745
699,1.0,0.9897830242945295,0.9683123496453941,0.9913657064972793,0.9821476,0.97,1.0,1.0,1.0257112955533956,0.9824406702952891,1.0,1.0,1.0,1.0
924,1.0,0.9745207908293209,0.9683123496453941,0.9758307930913842,0.9871001,1.0,1.0,1.0,0.9525064836827408,0.968192091826977,1.0,1.0,1.0,1.0
955,0.0,0.03348550654710786,0.021603929284752476,0.03459986833645628,0.027219217,0.13,0.0,0.2,0.06130416060460131,0.03562505487021017,0.0,0.0,0.0,0.1569436707774088
876,0.0,0.4488625310431657,0.5223838148431759,0.48165563824571833,0.46490246,0.62,1.0,0.6,0.4783240719400893,0.42513233550450114,0.0,0.0,0.0,0.9879030200668499
