,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,98.58823529411764,98.58823529411764,98.58823529411764,98.58823529411764,98.58823529411764,97.6470588235294,98.58823529411764,1.411764705882353,97.88235294117648,1.411764705882353,1.411764705882353,1.411764705882353,9.88235294117647
