,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
705,0.0,0.006472400017043852,0.013164825418751929,0.007163244010951676,0.0016506612,0.0,0.0,0.0,0.0026374995682211,1.6753711612505777e-37,0.0,0.0,0.0,0.0
1337,0.0,3.4301782589403423e-07,4.4084134411216503e-07,3.5618738970126855e-07,0.00022273001,0.0,0.0,0.0,-0.0009335336781343753,2.0074151634164675e-39,0.0,0.0,0.0,0.0
291,0.0,2.0686513325285753e-05,3.0284440767938802e-06,1.7698514502699087e-05,0.00029346935,0.0,0.0,0.0,-0.0002665375957683243,1.2132536514518725e-39,0.0,0.0,0.0,1.0
1155,0.0,1.0750336887864843e-05,6.512595037301192e-05,1.1606239494990538e-05,0.00020417181,0.0,0.0,0.0,0.0007954441796618368,9.091401288024458e-41,0.0,0.0,0.0,0.0
196,0.0,0.001090089859820065,0.001470448216798161,0.0010458022853644072,0.000307463,0.0,0.0,0.0,0.0018747555573685477,5.191359995299407e-39,0.0,0.0,0.0,1.0
1377,0.0,0.0017905092781010405,0.005316558395000166,0.0017148912344371746,0.0018004616,0.0,0.0,0.0,0.0023209322013669417,1.932605500906126e-38,0.0,0.0,0.0,0.0
1596,0.0,0.0002997861660415649,0.00016253112812369657,0.00031721944918516653,0.00038422618,0.0,0.0,0.0,0.0011120115465159952,4.3474992347601004e-39,0.0,0.0,0.0,1.0
397,0.0,2.13538418594518e-06,6.519421475924583e-06,2.872212623153394e-06,0.00023876743,0.02,0.0,0.0,-1.161179848449892e-06,5.649151361713079e-39,0.0,0.0,0.0,0.0
588,0.0,2.0053253160927544e-05,9.956717568098172e-05,1.9366917426070887e-05,0.00020417181,0.0,0.0,0.0,0.0009423830590826222,2.0067186038748935e-40,0.0,0.0,0.0,1.0
2069,0.0,0.000337956994967364,0.0026223692562252717,0.00041501118224124327,0.00022273001,0.0,0.0,0.0,0.0020753834750664325,2.4208910634338766e-39,0.0,0.0,0.0,1.0
1782,0.0,0.00028164393077828825,0.0005896684126100155,0.00036314705489827166,0.00025128236,0.0,0.0,0.0,0.0015581881905143893,2.6143576644340556e-42,0.0,0.0,0.0,0.0
1213,0.0,0.21745483384490963,0.3048994658665495,0.22280580131897373,0.18152536,0.02,0.0,0.0,0.008388431493387756,1.8233204838462547e-36,0.0,0.0,0.0,1.0
1022,0.0,0.000628148169399572,0.0026223692562252717,0.000683007776871356,0.00029870422,0.0,0.0,0.0,0.0020753834750664325,2.4305066558817927e-36,0.0,0.0,0.0,0.0
637,0.0,5.257453956257241e-05,0.00021431736518443478,7.869696592243911e-05,0.00021466392,0.0,0.0,0.0,0.0012077594750024966,2.7056405905856395e-39,0.0,0.0,0.0,0.0
193,0.0,0.0003765233707127755,0.005316558395000166,0.0006246833553577645,0.0016236533,0.0,0.0,0.0,0.0023209322013669417,2.6750269307840728e-40,0.0,0.0,0.0,0.0
1689,0.0,0.0003993924744111001,0.0004055605997628455,0.00044528582767100656,0.00037639812,0.0,0.0,0.0,0.005970590183685865,2.3915718162075866e-38,0.0,0.0,0.0,1.0
1734,0.0,9.053509117340799e-05,5.3709356638856376e-05,8.73882745739655e-05,0.00035198883,0.0,0.0,0.0,0.0007287324213259925,6.542980215228644e-39,0.0,0.0,0.0,1.0
1981,0.0,0.00015649640830545816,0.00021431736518443478,0.00016925490616390642,0.00032956843,0.0,0.0,0.0,0.0012077594750024966,1.0120678278604073e-39,0.0,0.0,0.0,0.0
1291,0.0,3.2828018328100392e-06,1.4455087853566032e-06,2.9486628927819777e-06,0.00021466392,0.0,0.0,0.0,-0.0005225167982858634,6.382900466993928e-40,0.0,0.0,0.0,0.0
1606,0.0,4.9246965468662085e-06,9.956717568098172e-05,4.950526671861299e-06,0.00021466392,0.0,0.0,0.0,0.0009423830590826222,3.7059823032567886e-38,0.0,0.0,0.0,0.0
261,0.0,0.00011334312728172287,0.00021431736518443478,0.00011858949237565778,0.00023417533,0.0,0.0,0.0,0.0012077594750024966,1.200938939684605e-38,0.0,0.0,0.0,0.0
1978,0.0,0.00350849651065204,0.005316558395000166,0.003428496224518563,0.003948513,0.01,0.0,0.0,0.006862943471682652,2.3627370623389985e-37,0.0,0.0,0.0,0.0
153,0.0,0.00040495235021059374,0.0026223692562252717,0.0004059443107196141,0.00023034569,0.0,0.0,0.0,0.0020753834750664325,6.347938914160496e-39,0.0,0.0,0.0,0.0
54,0.0,8.132658959779509e-05,0.000901258791579047,9.383508880113467e-05,0.00021466392,0.0,0.0,0.0,0.0017051270699351747,9.299309102778584e-41,0.0,0.0,0.0,1.0
1153,0.0,9.426841598459494e-07,2.047818225552499e-07,8.578864839483465e-07,0.00021466392,0.0,0.0,0.0,-0.001198910094054248,7.201950296171242e-39,0.0,0.0,0.0,1.0
1331,0.0,0.0006767642556871409,0.000901258791579047,0.0006321022293630724,0.00023876743,0.0,0.0,0.0,0.0017051270699351747,2.1353077449889285e-39,0.0,0.0,0.0,1.0
1904,0.0,7.649182186087039e-07,1.4455087853566032e-06,7.935984780408504e-07,0.00042338338,0.0,0.0,0.0,-0.0005225167982858634,7.410480678856662e-43,0.0,0.0,0.0,0.0
408,0.0,0.00019303843761431615,2.3662384168395627e-05,0.0001917225340947451,0.00057622633,0.0,0.0,0.0,0.004987026734465655,3.002732783359159e-38,0.0,0.0,0.0,1.0
1509,0.0,6.801155455530181e-05,0.0004055605997628455,7.507127379533235e-05,0.00023034569,0.06,0.0,0.0,0.0014285789133701536,5.859130412031864e-38,0.0,0.0,0.0,1.0
1308,0.0,4.094781906324443e-06,6.519421475924583e-06,3.6875571417940975e-06,0.00027252876,0.0,0.0,0.0,-1.161179848449892e-06,1.4766973864903553e-40,0.0,0.0,0.0,1.0
555,0.0,9.977888918135755e-05,0.00016253112812369657,0.00011022358966050619,0.00026046915,0.0,0.0,0.0,0.0011120115465159952,2.567719158594214e-42,0.0,0.0,0.0,0.0
903,0.0,0.0002829308782813901,0.0026223692562252717,0.0003022911054543737,0.0004145008,0.0,0.0,0.0,0.0020753834750664325,1.644398685753193e-38,0.0,0.0,0.0,0.0
964,0.0,3.22196433136636e-06,4.478481702791446e-05,4.276330587452421e-06,0.00020417181,0.0,0.0,0.0,0.0006658349025176011,1.4008684181600627e-39,0.0,0.0,0.0,0.0
163,0.0,0.0008217146122418416,0.0005896684126100155,0.0007874102439072141,0.00023876743,0.0,0.0,0.0,0.0015581881905143893,1.0225204685705202e-38,0.0,0.0,0.0,1.0
1356,0.0,0.00042255589715676546,0.000901258791579047,0.0004531262089868796,0.00023034569,0.0,0.0,0.0,0.0017051270699351747,2.8344736626921698e-40,0.0,0.0,0.0,1.0
966,0.0,2.2405904857562487e-06,1.0852813314343277e-06,2.1137783814645758e-06,0.00021466392,0.0,0.0,0.0,-0.000621719696649585,1.4540237467769755e-39,0.0,0.0,0.0,1.0
