,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,56.23529411764706,57.41176470588235,55.76470588235294,55.05882352941176,53.88235294117647,49.411764705882355,52.94117647058824,41.17647058823529,56.00000000000001,41.88235294117647,42.35294117647059,42.35294117647059,41.17647058823529
