,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
1779,0.0,0.003673677462552623,0.010734014581814763,0.0036031107410396303,0.0018796328,0.0,0.0,0.0,0.009417304296645085,8.155799079061557e-05,0.0,0.0,0.0,0.0
689,0.0,0.014873314502737534,0.012785665091530108,0.014653728295990749,0.010051305,0.005472222222222223,1.0,0.2,0.009417304296645085,0.04918239534637229,0.0,0.0,0.0,1.0
887,0.0,0.005989889103070117,0.012330398654776248,0.005942642246712382,0.03057744,0.03,0.0,0.0,0.009417304296645085,0.0016139806461935545,0.0,0.0,0.0,1.0
664,0.0,0.0017018195590817035,0.004473400341345886,0.001942005768748959,0.005064516,0.0,0.0,0.0,0.009417304296645085,0.0010166142539769778,0.0,0.0,0.0,1.0
850,0.0,0.005256495091779977,0.012785665091530108,0.005392909359802589,0.0059912615,0.002,0.0,0.0,0.009417304296645085,0.002565087000385086,0.0,0.0,0.0,1.0
420,0.0,0.02761633537776461,0.005015730336787451,0.025545897800030214,0.022121612,0.08542857142857142,1.0,0.2,0.009417304296645085,0.16292507478779739,0.0,0.0,0.0,1.0
1137,0.0,0.005378052657882369,0.011812080744624955,0.005309321401362183,0.0019978676,0.0,0.0,0.0,0.009417304296645085,0.0027636860514407514,0.0,0.0,0.0,1.0
1411,0.0,0.009431348037235377,0.008123741046154353,0.009161627242384823,0.011825746,0.04,0.0,0.0,0.009417304296645085,0.003603437350214876,0.0,0.0,0.0,1.0
624,0.0,0.004354865950065707,0.008320962996781202,0.004205055781067866,0.0073164585,0.0,0.0,0.0,0.009417304296645085,0.00035630452124176063,0.0,0.0,0.0,0.0
747,0.0,0.026541064830010196,0.012785665091530108,0.02644809515316386,0.035498142,0.02,0.0,0.0,0.009417304296645085,0.0176202532094419,0.0,0.0,0.0,1.0
1617,0.0,0.005014360296809969,0.012785665091530108,0.004962839306416021,0.004154456,0.0,0.0,0.0,0.009417304296645085,0.001269712474354489,0.0,0.0,0.0,1.0
1722,0.0,0.009639446164015728,0.012785665091530108,0.009884109870732,0.012779927,0.11697979797979796,0.0,0.0,0.009417304296645085,0.0031018355980693,0.0,0.0,0.0,1.0
913,0.0,0.017323927569658334,0.007398661830167051,0.01725920179142315,0.012478249,0.0,0.0,0.0,0.009417304296645085,0.00903210463505198,0.0,0.0,0.0,1.0
346,0.0,0.003039672553560088,0.007890420622096567,0.0030398528169657065,0.0015762286,0.0,0.0,0.0,0.009417304296645085,0.0009587877310380353,0.0,0.0,0.0,1.0
372,0.0,0.008275566911204808,0.0067402079160975275,0.007859278049229137,0.005904905,0.0,0.0,0.0,0.009417304296645085,0.002766370233125543,0.0,0.0,0.0,1.0
416,0.0,0.002292169747750334,0.011731589268757118,0.0022695216420298655,0.035326965,0.06,0.0,0.0,0.009417304296645085,0.0014821256516708568,0.0,0.0,0.0,1.0
979,0.0,0.006672083748759247,0.01101493520551735,0.0065865527355793724,0.0039169253,0.0,0.0,0.0,0.009417304296645085,0.00048630982365700673,0.0,0.0,0.0,0.0
158,0.0,0.007365929943802267,0.004041906591925241,0.008089531828044571,0.0073141186,0.03,0.0,0.0,0.009417304296645085,0.004982300933665785,0.0,0.0,0.0,1.0
1810,0.0,0.00537030217337159,0.007890420622096567,0.005357433385997837,0.001910587,0.0,0.0,0.0,0.009417304296645085,0.002160971613332015,0.0,0.0,0.0,1.0
1635,0.0,0.01581447946674073,0.006326203402213181,0.01751330168979823,0.0046424847,0.0,0.0,0.0,0.009417304296645085,0.014135619329770928,0.0,0.0,0.0,1.0
1651,0.0,0.008337820048528736,0.012785665091530108,0.008329301764190713,0.014071801,0.0,0.0,0.0,0.009417304296645085,0.0021936246694031045,0.0,0.0,0.0,1.0
1627,0.0,0.0014737055535745359,0.0036414589211841487,0.0016514080293603163,0.0019405901,0.0,0.0,0.0,0.009417304296645085,0.0007308605611512684,0.0,0.0,0.0,1.0
200,0.0,0.02209849865092599,0.012785665091530108,0.021954700506511184,0.012779927,0.0,0.0,0.0,0.009417304296645085,0.0118999389401651,0.0,0.0,0.0,1.0
917,0.0,0.01012321636638066,0.012785665091530108,0.010125804342843174,0.015031386,0.0,0.0,0.0,0.009417304296645085,0.0026549982560120583,0.0,0.0,0.0,1.0
414,0.0,0.009530397846618379,0.012785665091530108,0.009487436755705212,0.016907437,0.02,0.0,0.0,0.009417304296645085,0.0033766706287283415,0.0,0.0,0.0,1.0
492,0.0,0.00816506169661408,0.006844868260929238,0.008098959097951473,0.0017367648,0.01,0.0,0.0,0.009417304296645085,0.004054687818259926,0.0,0.0,0.0,1.0
1831,0.0,0.0033694825775476625,0.009815108428400793,0.003304286866075302,0.0040664827,0.0,0.0,0.0,0.009417304296645085,0.004647858861000745,0.0,0.0,0.0,1.0
1105,0.0,0.007236390706584571,0.006311515745889196,0.006815614218465099,0.003808937,0.0,0.0,0.0,0.009417304296645085,0.0028547694444554287,0.0,0.0,0.0,1.0
97,0.0,0.032499027003004305,0.011586086759541859,0.03242234460638585,0.011013913,0.01,0.0,0.0,0.009417304296645085,0.020231036620118447,0.0,0.0,0.0,1.0
455,0.0,0.005098507531909462,0.012785665091530108,0.005097992013353461,0.0013510623,0.0,0.0,0.0,0.009417304296645085,0.0026134566556972553,0.0,0.0,0.0,1.0
1830,0.0,0.01796167577103451,0.012785665091530108,0.017941519574719768,0.01200864,0.0,0.0,0.0,0.009417304296645085,0.008555688034464552,0.0,0.0,0.0,1.0
768,0.0,0.014365152722577339,0.0098396561283323,0.014114658014217489,0.0010635427,0.0,0.0,0.0,0.009417304296645085,0.007187047442263905,0.0,0.0,0.0,1.0
1248,0.0,0.004873878824904145,0.007890420622096567,0.004862106106484543,0.001910587,0.0,0.0,0.0,0.009417304296645085,0.0020088094373635055,0.0,0.0,0.0,1.0
1956,0.0,0.001519211305389698,0.004213742775658706,0.0016060631061081345,0.00078562816,0.0,0.0,0.0,0.009417304296645085,0.0005991690090911884,0.0,0.0,0.0,1.0
2094,0.0,0.03554606018823116,0.012785665091530108,0.035474428018049155,0.017081074,0.01,0.0,0.0,0.009417304296645085,0.02599354625876312,0.0,0.0,0.0,1.0
1859,0.0,0.003427135629109505,0.00486217453180557,0.003275855963975075,0.0051681013,0.0,0.0,0.0,0.009417304296645085,0.0006439576732570225,0.0,0.0,0.0,1.0
532,0.0,0.010542746636827874,0.008661503290809426,0.010677999784784268,0.014900091,0.0,0.0,0.0,0.009417304296645085,0.002619932713629772,0.0,0.0,0.0,1.0
2008,0.0,0.00861605641577006,0.011812080744624955,0.008779709848204654,0.009552693,0.0,0.0,0.0,0.009417304296645085,0.0021479308378327027,0.0,0.0,0.0,1.0
897,0.0,0.005607965798322759,0.007100299237320068,0.005543708389197936,0.016220363,0.07,0.0,0.0,0.009417304296645085,0.00301401419898577,0.0,0.0,0.0,1.0
635,0.0,0.01113925187593612,0.012785665091530108,0.011427689972857787,0.012779927,0.029194444444444443,0.0,0.2,0.009417304296645085,0.00363010333656786,0.0,0.0,0.0,1.0
1380,0.0,0.007129276646024323,0.008661503290809426,0.0070033261410462335,0.004708605,0.0,0.0,0.0,0.009417304296645085,0.0030491659298147265,0.0,0.0,0.0,1.0
1140,0.0,0.0025139145074906575,0.006251684090308108,0.002545927613941506,0.0058670933,0.0,0.0,0.0,0.009417304296645085,0.001682116627178674,0.0,0.0,0.0,1.0
634,0.0,0.002809024102538082,0.005865739613164622,0.0027585528207108084,0.0015512008,0.0,0.0,0.0,0.009417304296645085,0.0006475509160223558,0.0,0.0,0.0,1.0
1768,0.0,0.026547980109049626,0.0118987311098151,0.02625689602724493,0.011967976,0.01,0.0,0.0,0.009417304296645085,0.01556594543298105,0.0,0.0,0.0,1.0
1505,0.0,0.007752116293163686,0.011457442415796631,0.007700206211000621,0.0027853027,0.0,0.0,0.0,0.009417304296645085,0.004470608460804327,0.0,0.0,0.0,1.0
410,0.0,0.03146819816962829,0.012785665091530108,0.03145030615586657,0.026987687,0.01,0.0,0.0,0.009417304296645085,0.017276194575774548,0.0,0.0,0.0,1.0
2048,0.0,0.007940671373943187,0.012785665091530108,0.007921384631092737,0.015569997,0.0,0.0,0.0,0.009417304296645085,0.0020433474185458564,0.0,0.0,0.0,1.0
693,0.0,0.030767986522115452,0.011055993574971702,0.031120201526935735,0.008996718,0.0014285714285714286,0.0,0.0,0.009417304296645085,0.13123562191243685,0.0,0.0,0.0,1.0
1235,0.0,0.009322517618294274,0.012785665091530108,0.009540748104955471,0.015241234,0.0,0.0,0.0,0.009417304296645085,0.002759563762181117,0.0,0.0,0.0,1.0
29,0.0,0.0191273157329927,0.007332454452641502,0.01818445106071005,0.018966278,0.0,0.0,0.0,0.009417304296645085,0.010810617858801783,0.0,0.0,0.0,1.0
1250,0.0,0.010021105267769554,0.011055993574971702,0.009909938636864454,0.0022719263,0.0,0.0,0.0,0.009417304296645085,0.003726562620229183,0.0,0.0,0.0,1.0
187,0.0,0.006292375516141987,0.007890420622096567,0.006261524505725398,0.009873584,0.005404637467795363,0.0,0.0,0.009417304296645085,0.0023301907663659314,0.0,0.0,0.0,1.0
473,0.0,0.0032070994632517544,0.012785665091530108,0.003202239519629808,0.007251671,0.01,0.0,0.0,0.009417304296645085,0.0012971033020880958,0.0,0.0,0.0,1.0
1735,0.0,0.009233110542841967,0.012785665091530108,0.00922017923833237,0.0028827512,0.01,0.0,0.0,0.009417304296645085,0.0029187722051057493,0.0,0.0,0.0,1.0
545,0.0,0.007995038698529569,0.007922058488855679,0.007754848178205192,0.0058378736,0.0,0.0,0.0,0.009417304296645085,0.004346368526289582,0.0,0.0,0.0,1.0
799,0.0,0.01261432711690536,0.005336739702861936,0.012193950152448087,0.005486029,0.04,0.0,0.0,0.009417304296645085,0.005142496957828738,0.0,0.0,0.0,1.0
1309,0.0,0.007897770537963386,0.007266764698876604,0.008276523951067484,0.0029816919,0.0,0.0,0.0,0.009417304296645085,0.002113606153936098,0.0,0.0,0.0,1.0
456,0.0,0.006472725504878462,0.012785665091530108,0.0064540030416997875,0.0020332132,0.0,0.0,0.0,0.009417304296645085,0.002530846581357708,0.0,0.0,0.0,1.0
1681,0.0,0.004209372294560664,0.012785665091530108,0.004178942470066254,0.0015412656,0.0,0.0,0.0,0.009417304296645085,0.0006712288466292253,0.0,0.0,0.0,1.0
478,0.0,0.014238490775420113,0.008661503290809426,0.014352818469226238,0.006599806,0.0,0.0,0.0,0.009417304296645085,0.005571184151602131,0.0,0.0,0.0,1.0
1792,0.0,0.010855172464342642,0.012785665091530108,0.010788384303077578,0.0059912615,0.0,0.0,0.0,0.009417304296645085,0.006269781467191029,0.0,0.0,0.0,1.0
169,0.0,0.006639111727139555,0.012785665091530108,0.0066040650916822105,0.004052898,0.0,0.0,0.0,0.009417304296645085,0.0020392872568185103,0.0,0.0,0.0,1.0
1754,0.0,0.0051319910211027825,0.012785665091530108,0.005090669169405049,0.0024788468,0.0,0.0,0.0,0.009417304296645085,0.0004896855786730801,0.0,0.0,0.0,0.0
114,0.0,0.0037940491555189183,0.008719814039022162,0.0037934094827624205,0.0023695594,0.0,0.0,0.0,0.009417304296645085,0.0008860842856323846,0.0,0.0,0.0,1.0
425,0.0,0.004210034818163659,0.007457627750733504,0.004625662473502029,0.0012160764,0.0,0.0,0.0,0.009417304296645085,0.0011298178343342347,0.0,0.0,0.0,1.0
272,0.0,0.011497861067720574,0.012785665091530108,0.011539452979278832,0.00095895585,0.0,0.0,0.0,0.009417304296645085,0.007711398364858178,0.0,0.0,0.0,1.0
435,0.0,0.0011625555915328845,0.012785665091530108,0.0011532481742959097,0.0010772352,0.0,0.0,0.0,0.009417304296645085,0.000393402844604028,0.0,0.0,0.0,1.0
1998,0.0,0.0030507209803698936,0.00812208133610088,0.002983782474704027,0.0020317857,0.0,0.0,0.0,0.009417304296645085,0.0014106976905238601,0.0,0.0,0.0,1.0
2111,0.0,0.009639446164015728,0.012785665091530108,0.009884109870732,0.012779927,0.11697979797979796,0.0,0.0,0.009417304296645085,0.0031018355980693,0.0,0.0,0.0,1.0
1113,0.0,0.012022642253235124,0.011731589268757118,0.011957046594125408,0.011779374,0.0,0.0,0.0,0.009417304296645085,0.003662679477880666,0.0,0.0,0.0,1.0
973,0.0,0.010325138476541873,0.005336739702861936,0.009941923494740929,0.004073926,0.0,0.0,0.0,0.009417304296645085,0.005458132028539095,0.0,0.0,0.0,1.0
1069,0.0,0.014090329749560605,0.003909944502707186,0.014057283191266014,0.06317579,0.1,0.0,0.0,0.009417304296645085,0.01012996826862001,0.0,0.0,0.0,1.0
1081,0.0,0.005251727381221644,0.0059929649512675655,0.005036983775340112,0.005281702,0.0,0.0,0.0,0.009417304296645085,0.0020219160004672104,0.0,0.0,0.0,1.0
1820,0.0,0.002089398895222236,0.012785665091530108,0.0020839447088042092,0.0028852485,0.0,0.0,0.0,0.009417304296645085,0.0006739594089197767,0.0,0.0,0.0,1.0
740,0.0,0.00797531869610555,0.012785665091530108,0.007921668157071593,0.0059912615,0.0,0.0,0.0,0.009417304296645085,0.00460316707126187,0.0,0.0,0.0,1.0
564,0.0,0.005865449088067785,0.003545991124566891,0.006254289178559156,0.00672988,0.0,0.0,0.0,0.009417304296645085,0.0035244073515354017,0.0,0.0,0.0,1.0
334,0.0,0.003260485542815417,0.012785665091530108,0.003340071520969122,0.0021354812,0.0,0.0,0.0,0.009417304296645085,0.0005404958424421247,0.0,0.0,0.0,1.0
347,0.0,0.015316785468760065,0.012785665091530108,0.01528747813399237,0.002083295,0.0,0.0,0.0,0.009417304296645085,0.005857402588484157,0.0,0.0,0.0,1.0
612,0.0,0.002315970922768003,0.007890420622096567,0.002308792594795684,0.002465356,0.0,0.0,0.0,0.009417304296645085,0.0004236552988076383,0.0,0.0,0.0,1.0
1357,0.0,0.004034941585674114,0.003824781827718427,0.004340176822340022,0.0041767983,0.0,0.0,0.0,0.009417304296645085,0.0018369442404839176,0.0,0.0,0.0,1.0
1426,0.0,0.005445132847849377,0.012785665091530108,0.005572962303979974,0.0033137845,0.0,0.0,0.0,0.009417304296645085,0.0013755893121343349,0.0,0.0,0.0,1.0
442,0.0,0.005356480911382448,0.011519893794571554,0.00530707469972554,0.0086881295,0.0,0.0,0.0,0.009417304296645085,0.00206996159979375,0.0,0.0,0.0,1.0
119,0.0,0.0020526259299803837,0.007890420622096567,0.002041240731088315,0.00088667806,0.0,0.0,0.0,0.009417304296645085,0.0006215415898658151,0.0,0.0,0.0,1.0
133,0.0,0.024513392337596956,0.012785665091530108,0.02454174337330863,0.022846932,0.0,0.0,0.0,0.009417304296645085,0.008299110961216069,0.0,0.0,0.0,1.0
1201,0.0,0.010192745566266502,0.012785665091530108,0.010146396425076368,0.019717546,0.0,0.0,0.0,0.009417304296645085,0.0039186746608640775,0.0,0.0,0.0,1.0
313,0.0,0.017296030205432633,0.012785665091530108,0.017263248875030387,0.005853819,0.01,0.0,0.0,0.009417304296645085,0.007382624372961921,0.0,0.0,0.0,1.0
418,0.0,0.012023488510828777,0.012785665091530108,0.011966829077699175,0.0125291115,0.0,0.0,0.0,0.009417304296645085,0.00592209255973985,0.0,0.0,0.0,1.0
1980,0.0,0.0010658689680953036,0.012785665091530108,0.0010628719747367195,0.0013510623,0.0,0.0,0.0,0.009417304296645085,0.00040529072916335626,0.0,0.0,0.0,1.0
981,0.0,0.00679405606627833,0.012785665091530108,0.006748163392390107,0.0059912615,0.0,0.0,0.0,0.009417304296645085,0.003966250593376005,0.0,0.0,0.0,1.0
1934,0.0,0.0030103636156232154,0.012785665091530108,0.0029867284683424136,0.0013888454,0.0,0.0,0.0,0.009417304296645085,0.0008900788595962841,0.0,0.0,0.0,1.0
1184,0.0,0.01309356722613011,0.012785665091530108,0.013044869922442307,0.019717546,0.01,0.0,0.0,0.009417304296645085,0.0050382678561446195,0.0,0.0,0.0,1.0
1554,0.0,0.011435391657280435,0.010645622788238022,0.011286131645187141,0.0153336665,0.03,0.0,0.0,0.009417304296645085,0.004290361675172088,0.0,0.0,0.0,1.0
343,0.0,0.007624487687815681,0.006818414116954022,0.007565451328357401,0.0025769202,0.0,0.0,0.0,0.009417304296645085,0.003294960246886129,0.0,0.0,0.0,1.0
997,0.0,0.010174614307016536,0.006843698280342607,0.010145299842508062,0.0017057436,0.0,0.0,0.0,0.009417304296645085,0.030098179357356973,0.0,0.0,0.0,1.0
988,0.0,0.010426613403181247,0.007845787454977757,0.010756176438398475,0.011480431,0.0,0.0,0.0,0.009417304296645085,0.005566804718466231,0.0,0.0,0.0,1.0
1355,0.0,0.005546243145052928,0.012785665091530108,0.005520558137211076,0.004558738,0.01,0.0,0.0,0.009417304296645085,0.0018528827635972817,0.0,0.0,0.0,1.0
1166,0.0,0.01040117594346817,0.007890420622096567,0.010435087140134984,0.0035995818,0.0,0.0,0.0,0.009417304296645085,0.010502550546593383,0.0,0.0,0.0,1.0
543,0.0,0.000261935276352769,0.004963935022445417,0.0002640148716270646,0.004440862,0.0,0.0,0.0,0.009417304296645085,0.00010771867937735734,0.0,0.0,0.0,1.0
1537,0.0,0.011613629082816565,0.005297634857607144,0.011390345950950028,0.0049989154,0.0,0.0,0.0,0.009417304296645085,0.010349402318609514,0.0,0.0,0.0,1.0
558,0.0,0.020270700588451745,0.0071169304445472354,0.019785369118090104,0.0028838315,0.0,0.0,0.0,0.009417304296645085,0.011279713034358227,0.0,0.0,0.0,1.0
568,0.0,0.00675367378811343,0.006452293634009422,0.007147334721790057,0.0037737782,0.0,0.0,0.0,0.009417304296645085,0.0027805994197439257,0.0,0.0,0.0,1.0
168,0.0,0.016385992189963554,0.007609313610242313,0.01606524977866125,0.0022369153,0.02,0.0,0.0,0.009417304296645085,0.008463959953643324,0.0,0.0,0.0,1.0
1386,0.0,0.0034421304823761623,0.005307685252076153,0.0032186875603647026,0.0018720459,0.0,0.0,0.0,0.009417304296645085,0.001544134472794381,0.0,0.0,0.0,1.0
1706,0.0,0.006605374644047869,0.00812208133610088,0.006519394938870105,0.008135022,0.0,0.0,0.0,0.009417304296645085,0.0023241586273391123,0.0,0.0,0.0,1.0
1299,0.0,0.0032387455570679576,0.012785665091530108,0.0032164939877119773,0.0059912615,0.0,0.0,0.0,0.009417304296645085,0.001994432845092869,0.0,0.0,0.0,1.0
487,0.0,0.0016398911040151087,0.008661503290809426,0.001630402316035058,0.0029143626,0.0,0.0,0.0,0.009417304296645085,0.00023648037074990936,0.0,0.0,0.0,1.0
563,0.0,0.002063847242897291,0.003441202538656948,0.0023246998851094674,0.0019233192,0.0,0.0,0.0,0.009417304296645085,0.0009612201181036526,0.0,0.0,0.0,1.0
1819,0.0,0.00860251649771341,0.012785665091530108,0.008581962934140564,0.024317514,0.06,0.0,0.0,0.009417304296645085,0.000712986700087871,0.0,0.0,0.0,0.0
210,0.0,0.0037501954200394876,0.010645622788238022,0.003709605800235108,0.0019984886,0.0,0.0,0.0,0.009417304296645085,0.0017834466148371885,0.0,0.0,0.0,1.0
392,0.0,0.026720105242481244,0.012785665091530108,0.02640247979300975,0.032859556,0.07222222222222223,0.0,0.2,0.009417304296645085,0.09900053708676805,0.0,0.0,0.0,1.0
1123,0.0,0.005076964538904188,0.008661503290809426,0.0050596008286555375,0.0015879392,0.0,0.0,0.0,0.009417304296645085,0.002020455109183504,0.0,0.0,0.0,1.0
1849,0.0,0.008616915407145027,0.007845787454977757,0.009517056343208525,0.0023736402,0.0,0.0,0.0,0.009417304296645085,0.0038536650629922655,0.0,0.0,0.0,1.0
1939,0.0,0.005768287228846548,0.008661503290809426,0.005547563871793602,0.00673003,0.01,0.0,0.0,0.009417304296645085,0.0012504772558396917,0.0,0.0,0.0,1.0
807,0.0,0.005293064114190519,0.007890420622096567,0.005296384767343249,0.0023544445,0.0,0.0,0.0,0.009417304296645085,0.0015063773692255028,0.0,0.0,0.0,1.0
1227,0.0,0.0023002841507374578,0.010374766126182742,0.002260674797140504,0.0021738324,0.0,0.0,0.0,0.009417304296645085,0.0011831351826567943,0.0,0.0,0.0,1.0
675,0.0,0.007914166825711949,0.005336739702861936,0.007644980100667327,0.023776082,0.03,0.0,0.0,0.009417304296645085,0.0032817467373560563,0.0,0.0,0.0,1.0
1877,0.0,0.015523506662148473,0.012785665091530108,0.015516276201693309,0.0011296677,0.0,0.0,0.0,0.009417304296645085,0.009550846124168405,0.0,0.0,0.0,1.0
661,0.0,0.006393265039443478,0.008661503290809426,0.0064567087453276705,0.0077568907,0.0,0.0,0.0,0.009417304296645085,4.9049532048459005e-05,0.0,0.0,0.0,0.0
594,0.0,0.00852238130399969,0.012785665091530108,0.008511504764782546,0.0010383881,0.0,0.0,0.0,0.009417304296645085,0.0026714834129885653,0.0,0.0,0.0,1.0
1552,0.0,0.00705183064543773,0.005003332660760362,0.00736931271256353,0.015933981,0.0,0.0,0.0,0.009417304296645085,0.0036511638950342826,0.0,0.0,0.0,1.0
1260,0.0,0.005705201568199207,0.006902271690734677,0.006139419836848179,0.004153052,0.03,0.0,0.0,0.009417304296645085,0.0041969697518175865,0.0,0.0,0.0,1.0
1135,0.0,0.009955785532507845,0.012785665091530108,0.009884109870732,0.012779927,0.04498011320609712,0.0,0.2,0.009417304296645085,0.003894529664231669,0.0,0.0,0.0,1.0
1088,0.0,0.012564680287435903,0.008661503290809426,0.012267283537962945,0.03587569,0.03530952380952381,0.0,0.0,0.009417304296645085,0.005622354312707164,0.0,0.0,0.0,0.0
1881,0.0,0.01710619664979142,0.012785665091530108,0.017069533466020022,0.0034751792,0.0,0.0,0.0,0.009417304296645085,0.00602031951981095,0.0,0.0,0.0,1.0
1578,0.0,0.01041118611961193,0.0068003189055071255,0.01055748911402318,0.003845619,0.0,0.0,0.0,0.009417304296645085,0.006370063615731986,0.0,0.0,0.0,1.0
1728,0.0,0.005083279257576635,0.012785665091530108,0.005009903896143601,0.006153756,0.0,0.0,0.0,0.009417304296645085,7.673073195571661e-05,0.0,0.0,0.0,0.0
1979,0.0,0.006271770136748494,0.006046204538481209,0.007070347722523286,0.009436638,0.0,0.0,0.0,0.009417304296645085,0.0038545960606214333,0.0,0.0,0.0,1.0
571,0.0,0.009959614533215661,0.012785665091530108,0.009911442920487205,0.0056893695,0.01,0.0,0.0,0.009417304296645085,0.004603834824219752,0.0,0.0,0.0,1.0
1667,0.0,0.008100143118257755,0.0071057866270469614,0.008064953567868462,0.0016654251,0.0,0.0,0.0,0.009417304296645085,0.004111846282476823,0.0,0.0,0.0,1.0
103,0.0,0.00770444781833564,0.007890420622096567,0.007926687306368758,0.009873584,0.00375,0.0,0.2,0.009417304296645085,0.0024458164947848207,0.0,0.0,0.0,1.0
1758,0.0,0.03195150957246013,0.012785665091530108,0.03197094874442419,0.0058704233,0.0,0.0,0.0,0.009417304296645085,0.02122564244710424,0.0,0.0,0.0,1.0
1288,0.0,0.007864636561397754,0.012206576957709304,0.00805495784573273,0.004050935,0.01,0.0,0.0,0.009417304296645085,0.0020917486674904614,0.0,0.0,0.0,1.0
15,0.0,0.011231416279045796,0.005336739702861936,0.01140910399519396,0.034319405,0.0,0.0,0.0,0.009417304296645085,0.0060414573320723575,0.0,0.0,0.0,1.0
1181,0.0,0.0048801286498241165,0.008661503290809426,0.005261126983681476,0.0036813763,0.0,0.0,0.0,0.009417304296645085,0.0031366992177097974,0.0,0.0,0.0,1.0
1040,0.0,0.010195866930098876,0.012785665091530108,0.010114258105063442,0.038366564,0.0,0.0,0.0,0.009417304296645085,0.0010150281305733389,0.0,0.0,0.0,0.0
1226,0.0,0.008821408268069002,0.005628730525962899,0.009951964847517009,0.01974098,0.02,0.0,0.0,0.009417304296645085,0.00560003464206074,0.0,0.0,0.0,1.0
2085,0.0,0.014514035115429631,0.008661503290809426,0.014363998162804566,0.008053116,0.0,0.0,0.0,0.009417304296645085,0.00448146235735932,0.0,0.0,0.0,1.0
94,0.0,0.00422728328752785,0.0031471192370050322,0.004770729024936671,0.013533931,0.02,0.0,0.0,0.009417304296645085,0.0033151668658527433,0.0,0.0,0.0,1.0
379,0.0,0.009412925418949673,0.008556528611932675,0.009188431045589491,0.0020305773,0.0,0.0,0.0,0.009417304296645085,0.004333646247521395,0.0,0.0,0.0,1.0
513,0.0,0.003908353430576801,0.006345356254834495,0.0038487831525403347,0.0015683376,0.0,0.0,0.0,0.009417304296645085,0.001927041163481613,0.0,0.0,0.0,1.0
709,0.0,0.02209849865092599,0.012785665091530108,0.021954700506511184,0.012779927,0.0,0.0,0.0,0.009417304296645085,0.0118999389401651,0.0,0.0,0.0,1.0
1036,0.0,0.007311670212084948,0.007404889951624423,0.0074561273822645385,0.0012821015,0.0,0.0,0.0,0.009417304296645085,0.002078761166006328,0.0,0.0,0.0,1.0
