,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,55.99078341013824,61.05990783410138,55.99078341013824,59.67741935483871,58.525345622119815,56.68202764976959,58.986175115207374,44.00921658986175,62.44239631336406,47.465437788018434,44.00921658986175,44.00921658986175,53.686635944700456
