,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,98.58823529411764,98.58823529411764,98.58823529411764,98.58823529411764,98.58823529411764,98.11764705882354,98.58823529411764,1.411764705882353,98.11764705882354,1.411764705882353,1.411764705882353,1.411764705882353,11.058823529411764
