,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,98.61751152073732,99.53917050691244,98.61751152073732,99.30875576036865,99.30875576036865,98.84792626728111,99.30875576036865,0.6912442396313364,99.30875576036865,1.3824884792626728,1.3824884792626728,1.3824884792626728,52.995391705069125
