,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,99.29411764705883,99.29411764705883,99.29411764705883,98.82352941176471,99.52941176470588,99.29411764705883,99.52941176470588,0.4705882352941176,99.52941176470588,1.1764705882352942,0.4705882352941176,0.7058823529411765,48.705882352941174
