,detection level,no of samples in training,Lasso mean,Lasso std,Decision Tree mean,Decision Tree std,Random Forest mean,Random Forest std,OLS mean,OLS std,Neural Network mean,Neural Network std
0,-1.6094379124341003,369,-1.6942196010517234,0.093482313658431,-1.7139035864864094,0.2457548385315868,-1.659105550946962,0.40775007985954426,-1.6909562604762227,0.11650505487203834,-1.701724293472916,0.1306151389572408
0,-2.659260036932778,285,-1.7035420607942193,0.08396410542338403,-1.733521043759039,0.22807421776455247,-1.6894223669150235,0.3320132826312482,-1.710762426524184,0.09951474309831188,-1.7104223179050009,0.09976703579589483
0,-2.3025850929940455,272,-1.685915241969066,0.10691617196719065,-1.669268283481532,0.49398016447154297,-1.678551092585106,0.34655632720589813,-1.6864681634683518,0.12278889201229717,-1.6926400827460428,0.1273557952134193
0,-1.2039728043259361,170,-1.6662457275915086,0.11936513564449795,-1.6591229763265802,0.24830423281026445,-1.5979132937562823,0.34932797735496113,-1.669432705137562,0.1317412770369639,-1.6692911183093129,0.12742972197423558
0,-0.916290731874155,77,-1.6781507605007944,0.0898012082645152,-1.7358959782672303,0.24264842884493887,-1.6586664528145003,0.42196622334090217,-1.66473488713332,0.1322583976938211,-1.68162971600009,0.09388903216467616
0,-0.6931471805599453,50,-1.6829898357069533,0.10933145341948862,-1.692017431766247,0.33103561232211204,-1.5334099071535467,0.43712727863641315,-1.6423633174086423,0.15417574601011944,-1.6586642122376483,0.12414478277812192
0,-0.5108256237659907,36,-1.6380416410976268,0.15059413345858244,-1.6854942310751508,0.14763456110165857,-1.8710096084978123,0.2643533917644407,-1.6184328662812986,0.21986010094555558,-1.6830997679532371,0.1421143417978514
0,-0.35667494393873245,21,-1.650232388276452,0.08061687322385315,-1.7568399268183625,0.19797331692759554,-1.9833737201954158,0.31199762704060396,-1.6561433984810323,0.1230709044488922,-1.6536868042210704,0.0906261440460514
