,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
2078,0.0,0.010612422423866105,0.010612527113729108,0.010612852263382941,0.0012541686,0.0,0.0,0.0,0.006567213603246742,6.628761173375659e-17,0.0,0.0,0.0,1.0
2311,0.0,0.010068929861794374,0.01006903043651135,0.010069342979826519,0.0016073441,0.0,0.0,0.0,-0.007183172787728509,7.561845274736828e-18,0.0,0.0,0.0,0.9999999852906092
932,0.0,0.013926085066578255,0.013926213654376391,0.013926613223418689,0.0014480058,0.0,0.0,0.0,0.02115713394149484,1.1454104208683885e-15,0.0,0.0,0.0,1.0
1026,0.0,0.013601323274285631,0.013601449605460624,0.013601841976455201,0.008542308,0.0,0.0,0.0,0.02900922043298354,3.752534792407194e-15,0.0,0.0,0.0,0.0
2071,0.0,0.010626836666571323,0.010626941492183222,0.010627267047374617,0.0009076223,0.0,0.0,0.0,0.0031187811677749217,3.764124598133261e-17,0.0,0.0,0.0,0.0
1376,0.0,0.01251697802270786,0.012517096868147944,0.012517465972711254,0.00027529147,0.0,0.0,0.0,-0.012425288570888031,3.379819774626637e-18,0.0,0.0,0.0,0.0
1554,0.0,0.012006617281061921,0.01200673235433478,0.012007089751003503,0.00027529147,0.0,0.0,0.0,-0.0008491924539140629,2.5295586183969312e-17,0.0,0.0,0.0,9.872460961145092e-27
1727,0.0,0.011491237754120623,0.011491348984260696,0.011491694362047897,0.26550153,0.05,0.0,0.2,0.03245765286845536,5.938476399321117e-15,0.0,0.0,0.0,1.0
1558,0.0,0.011998808006539552,0.011998923132893231,0.011999280442007485,0.0004243691,0.0,0.0,0.0,-0.005142564183358955,2.0834475225397547e-17,0.0,0.0,0.0,0.0
1780,0.0,0.011359219720808311,0.011359330091943641,0.011359672801282762,0.00032704943,0.0,0.0,0.0,-0.0038318744556117695,1.586688645779152e-17,0.0,0.0,0.0,0.0
1593,0.0,0.01190871830826233,0.011908832632872488,0.01190918769625369,0.0008185714,0.0,0.0,0.0,0.004625157168346885,5.613127131571535e-17,0.0,0.0,0.0,0.9999999999999964
1710,0.0,0.011534328080549737,0.011534439781580546,0.011534786218243461,0.003362564,0.0,0.0,0.0,0.009304388414377215,1.5638254001413555e-16,0.0,0.0,0.0,0.0
715,0.0,0.01465962076980403,0.014659754478590765,0.014660169702094286,0.0003386458,0.0,0.0,0.0,-0.00046333293732862477,3.4454342317122134e-17,0.0,0.0,0.0,0.0
1583,0.0,0.011926812060599978,0.011926926611867015,0.01192728197169819,0.00064594555,0.0,0.0,0.0,0.009304388414377215,1.0067856803428843e-16,0.0,0.0,0.0,0.0
981,0.0,0.01375903582375652,0.013759163255718106,0.013759559182436855,0.0014480058,0.0,0.0,0.0,0.0230991903763947,1.5602125126160739e-15,0.0,0.0,0.0,1.0
1286,0.0,0.012789829346001228,0.012789950081466746,0.012790325126117224,0.00027529147,0.0,0.0,0.0,-0.007328354807183857,1.0791428939548183e-17,0.0,0.0,0.0,9.927518793629509e-71
1436,0.0,0.012317120336988755,0.012317237602630822,0.012317602120163234,0.00039888558,0.0,0.0,0.0,-0.006727896682997288,8.679652346603422e-18,0.0,0.0,0.0,0.9999999999998312
1141,0.0,0.013227328198034035,0.013227452020600293,0.013227836514100203,0.000260416,0.0,0.0,0.0,-0.00046333293732862477,3.96893242922233e-17,0.0,0.0,0.0,5.428771191071965e-34
1914,0.0,0.011019241843124345,0.011019349661725627,0.0110196845013758,0.00032704943,0.0,0.0,0.0,-0.00306682607882737,1.3349720049039267e-17,0.0,0.0,0.0,0.0
927,0.0,0.013942673053794976,0.013942801890361432,0.013943201845796756,0.000260416,0.0,0.0,0.0,0.00038160635664444796,4.505950356006526e-17,0.0,0.0,0.0,0.0
975,0.0,0.013771700498302805,0.013771828072109112,0.01377222435841834,0.00042100062,0.0,0.0,0.0,0.00038160635664444796,3.814059121510465e-17,0.0,0.0,0.0,0.9999999999917488
1694,1.0,0.011577578842187283,0.0115776906911893,0.011578037828304043,0.9017623,0.19,0.0,0.6,0.7180942174881612,1.0,0.0,0.0,0.0,1.0
