,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,61.64705882352941,59.76470588235294,60.94117647058823,61.1764705882353,60.705882352941174,49.88235294117647,53.88235294117647,40.23529411764706,62.35294117647059,39.05882352941176,36.0,36.470588235294116,59.05882352941176
