,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
1024,0.0,0.00023808800200534168,2.185901448081887e-05,0.0002915085724079179,0.0010269533,0.0,0.0,0.0,0.0067048301405098305,1.9703661083899228e-25,0.0,0.0,0.0,1.0
1607,0.0,4.27308018044803e-05,0.00015713464348599638,5.192480091667175e-05,0.00047924538,0.0,0.0,0.0,0.0012513563270994173,5.940961127494431e-29,0.0,0.0,0.0,0.0
1643,0.0,0.001562760429744223,0.0007062155737101396,0.0011724692844135589,0.0017919836,0.02,0.0,0.0,0.012600810958362341,3.6882467574971637e-23,0.0,0.0,0.0,0.0
1761,0.0,0.003806774853602996,0.0016495382815946559,0.0037086411767925935,0.00030746448,0.0,0.0,0.0,0.0035937929056483117,1.527045351580016e-25,0.0,0.0,0.0,1.0
1051,0.0,0.00028364048817264493,0.00018881001370635469,0.00031358833193999595,0.00041185768,0.0,0.0,0.0,0.0014342295713589658,1.1163124775394312e-25,0.0,0.0,0.0,0.0
1530,0.0,0.0005001505713701902,0.00045629633275942236,0.0006003095998526513,0.00020478477,0.0,0.0,0.0,0.002313069634041956,4.608930820072742e-26,0.0,0.0,0.0,1.0
1222,0.0,4.790840551553348e-05,2.0026217393841235e-05,3.7805362111503544e-05,0.0002984082,0.0,0.0,0.0,-0.0007999052199043934,6.784398381740961e-26,0.0,0.0,0.0,0.0
1240,0.0,1.4901530927740286e-05,4.9565697327265054e-05,1.3577543713343065e-05,0.00042517472,0.0,0.0,0.0,0.00010244993062758292,6.400661260850102e-27,0.0,0.0,0.0,0.0
2119,0.0,0.0075475667139391035,0.002555592998066307,0.008075508553025253,0.010720037,0.02,0.0,0.0,0.01144812911646154,3.2033616448940762e-25,0.0,0.0,0.0,0.0
1424,0.0,0.0001931532317598042,0.004286265761309242,0.00027481364312109034,0.0013959702,0.0,0.0,0.0,0.004547204425305317,2.651803600391735e-26,0.0,0.0,0.0,0.0
1821,0.0,0.00014866109658134507,5.5947450782111906e-05,0.0001746200006115666,0.00030746448,0.0,0.0,0.0,0.0002230448036741814,1.7578315778202735e-26,0.0,0.0,0.0,1.0
1748,0.0,1.610964210894077e-05,2.626609446262951e-05,2.0456899240298983e-05,0.000245523,0.0,0.0,0.0,-0.0005298388861155485,3.595709443936768e-27,0.0,0.0,0.0,0.0
1370,0.0,1.1432450380019972e-05,1.0081782151216867e-05,1.1714109212234291e-05,0.0002621341,0.0,0.0,0.0,-0.0014832504057725546,1.9281931557938673e-27,0.0,0.0,0.0,1.0
512,0.0,0.0006004644224374319,0.0016495382815946559,0.0008035789107047868,0.0002621341,0.0,0.0,0.0,0.0035937929056483117,1.9166505942997327e-25,0.0,0.0,0.0,0.0
1378,0.0,0.0005548792958729323,0.0016495382815946559,0.0006260739518544904,0.00028989566,0.0,0.0,0.0,0.0035937929056483117,1.2450447025787606e-26,0.0,0.0,0.0,1.0
582,0.0,0.00015207361858995781,0.0002836940963105572,0.00022416387658243683,0.00030165163,0.0,0.0,0.0,0.0018397132278106746,1.2122643636287403e-26,0.0,0.0,0.0,1.0
2018,0.0,2.329283492210876e-05,4.680013190613892e-06,3.622631223488114e-05,0.0012300753,0.04,0.0,0.0,0.005656526261941696,4.2270354163625467e-23,0.0,0.0,0.0,0.0
1,0.0,0.0001712946633353144,8.327376254633662e-05,0.00016057930094366348,0.00030746448,0.0,0.0,0.0,0.0006190675103562877,3.007718180560284e-26,0.0,0.0,0.0,1.0
1369,0.0,0.00046123531338273106,0.00013223710480466123,0.0004815836231734051,0.00082058087,0.0,0.0,0.0,0.008497115590283454,1.1892543823523505e-25,0.0,0.0,0.0,1.0
1119,0.0,0.000561599989501043,0.0008074483152246685,0.0006327632455483234,0.00028383112,0.0,0.0,0.0,0.0028816804491047752,9.897237358531612e-27,0.0,0.0,0.0,1.0
1616,0.0,0.00012254992388068567,4.9565697327265054e-05,0.00016456340022976388,0.00030746448,0.01,0.0,0.0,0.00010244993062758292,3.3368754109227733e-25,0.0,0.0,0.0,1.0
800,0.0,8.441473242126527e-05,0.0001123871378861445,7.867977362336068e-05,0.00032878984,0.0,0.0,0.0,0.000917611991630261,6.0868507941005655e-27,0.0,0.0,0.0,1.0
1711,0.0,0.0011578062333561262,0.00045629633275942236,0.001085773356442666,0.0002392681,0.0,0.0,0.0,0.002313069634041956,7.8349740921302e-26,0.0,0.0,0.0,1.0
365,0.0,6.416669777630136e-06,2.8926454593746497e-05,6.900114478418923e-06,0.00035244497,0.0,0.0,0.0,-0.0004337770825432411,4.797322056521234e-28,0.0,0.0,0.0,0.0
2044,0.0,0.00018967539466128135,0.000356244465557588,0.0002256621071340951,0.00035244497,0.0,0.0,0.0,0.002066518388102097,1.0160140435454192e-26,0.0,0.0,0.0,1.0
1666,0.0,0.00011784688335991788,0.00018881001370635469,0.00013085282418948761,0.00025358686,0.0,0.0,0.0,0.0014342295713589658,4.8795859803390935e-26,0.0,0.0,0.0,0.0
44,0.0,2.579137619775993e-05,0.00022976266405479612,3.828625206243589e-05,0.00028383112,0.0,0.0,0.0,0.0016297244481737975,1.6730478641415037e-27,0.0,0.0,0.0,0.0
461,0.0,0.008149390627713311,0.0016495382815946559,0.009202789638212854,0.001112645,0.01,0.0,0.0,0.01101133517653324,3.4100997814265424e-24,0.0,0.0,0.0,0.0
31,0.0,7.492596690825601e-05,0.00015713464348599638,5.702707934167738e-05,0.00042517472,0.0,0.0,0.0,0.0012513563270994173,1.0102805507881694e-25,0.0,0.0,0.0,0.0
814,0.0,2.8604431754035525e-06,7.782176923239217e-06,2.5403732017287752e-06,0.0002621341,0.0,0.0,0.0,-0.0017410236538003328,1.81969717191067e-27,0.0,0.0,0.0,0.0
1145,0.0,0.002510949922779308,0.018087391883206867,0.002465748004144426,0.00051940564,0.0,0.0,0.0,0.005994655303051127,7.73516198586134e-27,0.0,0.0,0.0,1.0
750,0.0,0.00035179389239640816,0.00045629633275942236,0.00047120396899772376,0.00038970212,0.0,0.0,0.0,0.002313069634041956,3.3923039143364666e-26,0.0,0.0,0.0,0.0
408,0.0,0.0003356525842937195,6.349177873668766e-05,0.0003556378113087585,0.0010949867,0.0,0.0,0.0,0.007766543447452369,1.7159623618376936e-25,0.0,0.0,0.0,1.0
2099,0.0,0.0008426390302854593,0.000356244465557588,0.000823514183763472,0.00034239117,0.0,0.0,0.0,0.002066518388102097,8.511477432670007e-26,0.0,0.0,0.0,1.0
1102,0.0,0.017834466391898014,0.018087391883206867,0.018391446669334226,0.002552659,0.0,0.0,0.0,0.005994655303051127,5.4977417592653814e-24,0.0,0.0,0.0,1.0
594,0.0,0.15872093050307648,0.5367608512871569,0.15755571710885152,0.26789126,0.23,0.0,0.8,0.6603895014580342,1.0,0.0,0.0,0.0,0.0
1368,0.0,0.029512066041356432,0.055180953019296666,0.024899322888517896,0.0033073856,0.01,0.0,0.0,0.007143561699522963,9.994030110782243e-26,0.0,0.0,0.0,1.0
690,0.0,0.0038504174128594594,0.008057989908426004,0.004213195346939151,0.0011216919,0.0,0.0,0.0,0.0051794932420484475,7.870095773358202e-26,0.0,0.0,0.0,1.0
208,0.0,0.04814871509261996,0.018087391883206867,0.04412124562324519,0.009764728,0.03,0.0,0.0,0.013412197573936054,2.154273524378449e-24,0.0,0.0,0.0,1.0
1657,0.0,0.0028494991148127918,0.0008074483152246685,0.0029845696724834234,0.00063797756,0.0,0.0,0.0,0.0028816804491047752,1.1365361516730503e-26,0.0,0.0,0.0,0.0
778,0.0,0.0002891364709387394,0.0016495382815946559,0.0003698466503180756,0.00035999136,0.0,0.0,0.0,0.0035937929056483117,4.592578596672219e-26,0.0,0.0,0.0,0.0
63,0.0,0.01765002090341474,0.008057989908426004,0.01462359095925321,0.011464099,0.02,0.0,0.0,0.012597035512933376,4.772747136116427e-25,0.0,0.0,0.0,1.0
711,1.0,0.3884837978471893,0.5367608512871569,0.3764799865526037,0.4062681,0.55,1.0,0.8,0.6678070437289192,1.0,1.0,0.0,0.0,1.0
1037,0.0,0.01663789214014964,0.008057989908426004,0.016660674042540166,0.014828235,0.03,0.0,0.0,0.012597035512933376,1.0760284042906263e-24,0.0,0.0,0.0,1.0
41,0.0,2.14815719902023e-05,0.0002836940963105572,3.3493516321783565e-05,0.00027517678,0.0,0.0,0.0,0.0018397132278106746,2.619060208126315e-26,0.0,0.0,0.0,0.0
891,0.0,3.68315833114071e-05,0.0002836940963105572,2.9694055696255127e-05,0.0002621341,0.0,0.0,0.0,0.0018397132278106746,4.257604636966568e-27,0.0,0.0,0.0,0.0
410,0.0,9.837175015904837e-05,6.894450081374545e-06,8.09165508015476e-05,0.00097068376,0.0,0.0,0.0,0.0055559237440379935,1.0339879605281898e-25,0.0,0.0,0.0,1.0
616,0.0,8.49912426119608e-06,8.83163500328114e-06,1.8041705204515903e-05,0.0002670901,0.0,0.0,0.0,-0.0016150672809070732,1.5375861350900322e-26,0.0,0.0,0.0,0.0
624,0.0,1.0866175468191235e-05,3.946901239371049e-05,1.1072927739503008e-05,0.0004284939,0.0,0.0,0.0,-0.00012435522966383963,2.566200729418033e-28,0.0,0.0,0.0,0.0
923,0.0,0.00014739688799384525,0.004286265761309242,0.00016721869281139873,0.00069486577,0.0,0.0,0.0,0.004547204425305317,1.6259039569922663e-27,0.0,0.0,0.0,0.0
535,0.0,9.827114761558298e-06,0.00015713464348599638,1.4267323880377386e-05,0.00031490598,0.0,0.0,0.0,0.0012513563270994173,1.4239589548488665e-29,0.0,0.0,0.0,0.0
196,0.0,0.0026428433820908375,0.002555592998066307,0.0024704898428017084,0.0014810326,0.0,0.0,0.0,0.004030586845576611,9.72259053888157e-26,0.0,0.0,0.0,1.0
871,0.0,0.0006340076618113562,0.004286265761309242,0.0008614858249255632,0.0007360202,0.0,0.0,0.0,0.004547204425305317,3.4646090925297836e-26,0.0,0.0,0.0,0.0
2035,0.0,0.0017387138908070143,0.008057989908426004,0.0016121152670082503,0.0004019218,0.0,0.0,0.0,0.0051794932420484475,1.6840738620683767e-26,0.0,0.0,0.0,1.0
1135,0.0,0.0008643704280256617,0.0016495382815946559,0.001038085457919937,0.0002392681,0.0,0.0,0.0,0.0035937929056483117,6.282105585025113e-26,0.0,0.0,0.0,0.0
2039,0.0,5.546807766136081e-05,4.9565697327265054e-05,6.10379185596313e-05,0.00028383112,0.0,0.0,0.0,0.00010244993062758292,2.5885010887561047e-27,0.0,0.0,0.0,1.0
671,0.0,5.3249109893619335e-05,0.0001123871378861445,4.15390307706301e-05,0.00030503207,0.0,0.0,0.0,0.000917611991630261,8.08374336957797e-27,0.0,0.0,0.0,1.0
1331,0.0,0.001109753597862754,0.0016495382815946559,0.001049835308142137,0.0002392681,0.0,0.0,0.0,0.0035937929056483117,3.1480466383566903e-26,0.0,0.0,0.0,1.0
1917,0.0,5.042636877017886e-06,8.284491674526758e-06,4.153767773831304e-06,0.00024290702,0.0,0.0,0.0,-0.0016787452825873846,2.9208524418022117e-27,0.0,0.0,0.0,0.0
771,0.0,0.0001013598936898353,0.000356244465557588,8.336401861918071e-05,0.00042517472,0.0,0.0,0.0,0.002066518388102097,1.8487033541709608e-27,0.0,0.0,0.0,1.0
1109,0.0,0.0005977633398962398,0.000356244465557588,0.0005100776894330537,0.00178203,0.02,0.0,0.0,0.009484060658987024,9.655447023006678e-25,0.0,0.0,0.0,1.0
601,0.0,5.77424573819879e-05,0.0001123871378861445,7.692230748937606e-05,0.0003955616,0.0,0.0,0.0,0.000917611991630261,3.2717315946160417e-28,0.0,0.0,0.0,0.0
981,0.0,8.871876894011299e-05,2.3925978411994482e-05,7.597220459632248e-05,0.00030746448,0.0,0.0,0.0,-0.0006227505483700057,2.2864338865371727e-26,0.0,0.0,0.0,1.0
1879,0.0,0.0001312717082913577,0.00059839026661478,0.00010404122290007564,0.0002406938,0.0,0.0,0.0,0.002583135967830802,5.83787747330894e-27,0.0,0.0,0.0,0.0
636,0.0,0.008214964774961699,0.008057989908426004,0.008245402936250324,0.0067545096,0.01,0.0,0.0,0.012597035512933376,1.0213691340594176e-24,0.0,0.0,0.0,1.0
1156,0.0,0.011466576789389235,0.018087391883206867,0.010078490305044936,0.008896715,0.03,0.0,0.0,0.005994655303051127,3.291664933278329e-24,0.0,0.0,0.0,0.0
1233,0.0,0.002645932050890375,0.055180953019296666,0.002676056022178796,0.012121026,0.0,0.0,0.0,0.007143561699522963,2.8800347881704166e-24,0.0,0.0,0.0,0.0
2023,0.0,1.470135894034154e-05,9.636044809645165e-05,1.3557694364998306e-05,0.00022876282,0.0,0.0,0.0,0.0007644097182047827,4.424664632766353e-27,0.0,0.0,0.0,0.0
2096,0.0,0.0008678530128149923,0.00022976266405479612,0.0008426565801809435,0.00057355483,0.03,0.0,0.0,0.009533606807765696,5.302800861089767e-22,0.0,0.0,0.0,0.0
345,0.0,0.00030430186484564447,0.00045629633275942236,0.0003146194126715732,0.000984617,0.03,0.0,0.0,0.009730611904926884,9.139317443733841e-26,0.0,0.0,0.0,1.0
