,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,59.529411764705884,60.705882352941174,59.529411764705884,60.47058823529412,58.82352941176471,50.35294117647059,50.35294117647059,44.94117647058823,58.82352941176471,40.23529411764706,38.35294117647059,38.35294117647059,51.52941176470588
