,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,63.52941176470588,63.76470588235294,63.52941176470588,60.0,59.29411764705882,52.94117647058824,54.8235294117647,43.529411764705884,63.76470588235294,37.1764705882353,39.52941176470588,38.82352941176471,58.11764705882353
