,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,99.30875576036865,99.07834101382488,98.38709677419355,99.07834101382488,99.07834101382488,99.30875576036865,98.84792626728111,1.1520737327188941,98.84792626728111,1.6129032258064515,1.6129032258064515,1.6129032258064515,68.4331797235023
