,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,57.14285714285714,59.21658986175116,57.14285714285714,59.67741935483871,55.29953917050692,53.2258064516129,54.83870967741935,42.857142857142854,60.36866359447005,42.857142857142854,42.857142857142854,42.857142857142854,51.61290322580645
