,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
527,0.0,5.1482829159018185e-06,4.986531798014003e-06,4.736555591468454e-06,0.00038219808,0.0,0.0,0.0,-0.0031609598379665135,1.9711679281661227e-27,0.0,0.0,0.0,0.0
1092,0.0,3.179198594642448e-05,9.589903142495868e-06,2.1795391263738948e-05,0.0008066872,0.0,0.0,0.0,-0.0030782845060332385,1.4630585750676366e-26,0.0,0.0,0.0,1.0
1229,0.0,0.0022652824315394877,0.000614721103473275,0.0027027937267998133,0.0007286123,0.01,0.0,0.0,0.00204195477226008,4.432624304079307e-25,0.0,0.0,0.0,0.0
833,0.0,0.004690628556373517,0.0011390790909947162,0.004528712904430686,0.00078915583,0.0,0.0,0.0,0.011117883017132523,5.56839817850584e-25,0.0,0.0,0.0,1.0
695,0.0,7.5325955032390005e-06,1.1606659972732008e-05,1.1644153174655516e-05,0.0007492954,0.0,0.0,0.0,-0.0020826741305648225,1.011425906619311e-25,0.0,0.0,0.0,0.0
2094,0.0,0.0009295016620051686,0.0001041650352010869,0.000849012923447541,0.00044095377,0.0,0.0,0.0,-3.382099803829301e-05,4.299592400353192e-26,0.0,0.0,0.0,1.0
1835,0.0,0.0023117760061862934,0.0041680922044668575,0.0020124085177649076,0.0047530453,0.0,0.0,0.0,0.012247641362817481,1.2105717849514626e-24,0.0,0.0,0.0,1.0
1995,0.0,0.6919158009054652,0.49079464504854464,0.664467801612899,0.24544911,0.4,0.0,0.8,0.6537426742408141,1.0,1.0,0.0,0.0,0.0
219,0.0,0.00011386496944125615,0.0001675598550710911,0.00011297631965784354,0.0002670005,0.0,0.0,0.0,0.0005729727504716949,1.8786568867372325e-26,0.0,0.0,0.0,0.0
221,0.0,1.4227535022993238e-05,1.7779287267124578e-05,1.538946030673054e-05,0.0003964467,0.0,0.0,0.0,-0.0024306315549212972,2.0150451035491516e-26,0.0,0.0,0.0,0.0
830,0.0,0.0007713562826236597,0.00029756999100686416,0.0005862864949569861,0.0002503989,0.0,0.0,0.0,0.0013061358585477831,6.40875369311431e-26,0.0,0.0,0.0,1.0
