,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,99.07834101382488,99.07834101382488,99.07834101382488,99.76958525345621,99.53917050691244,99.30875576036865,99.30875576036865,0.4608294930875576,99.53917050691244,0.9216589861751152,0.9216589861751152,0.9216589861751152,70.04608294930875
