,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
161,0.0,0.01401486170339721,0.014014857978486372,0.01401484686981434,0.00031274997,0.0,0.0,0.0,-0.002175230305166014,8.169718725403072e-25,0.0,0.0,0.0,1.0
1272,0.0,0.010616458647582613,0.010616455534177198,0.010616446469419857,0.0010990006,0.0,0.0,0.0,0.014212872536592569,1.4649126615399635e-23,0.0,0.0,0.0,1.0
1848,0.0,0.009184744676976383,0.009184741955053536,0.00918473371057784,0.0003992548,0.0,0.0,0.0,0.003587166033114867,1.8888699303647593e-24,0.0,0.0,0.0,1.0
1600,0.0,0.009783197402619683,0.009783194563320413,0.009783185875081176,0.0004200543,0.0,0.0,0.0,0.004406896069205587,2.866784225868294e-24,0.0,0.0,0.0,1.0
2048,0.0,0.008751385103959826,0.008751382528135775,0.008751374619601716,0.0003850361,0.0,0.0,0.0,0.0023860949184432365,7.326536635177419e-25,0.0,0.0,0.0,0.0
1372,0.0,0.010350732624092496,0.010350729697007795,0.010350720782775118,0.00023434532,0.0,0.0,0.0,8.739020470664542e-05,1.0439064385805156e-24,0.0,0.0,0.0,0.0
1059,0.0,0.01118985664561701,0.011189853510307417,0.011189843973465481,0.0002818005,0.0,0.0,0.0,0.0022547325634579875,1.3959798378583743e-24,0.0,0.0,0.0,0.0
2093,0.0,0.008675649900071775,0.008675647307763597,0.008675639527473722,0.0003056699,0.0,0.0,0.0,7.704249737118182e-05,9.764126584345515e-25,0.0,0.0,0.0,1.0
1236,1.0,0.010722926823721422,0.010722923658402566,0.010722914248026192,0.012487553,0.01,0.0,0.0,0.022917873890712717,1.7126071843375607e-22,0.0,0.0,0.0,1.0
1279,0.0,0.010593608684410599,0.010593605642013794,0.010593596726521666,0.0002430006,0.0,0.0,0.0,-0.00423100949905047,3.412571883719312e-25,0.0,0.0,0.0,0.0
364,0.0,0.013291131818568737,0.013291128286955592,0.013291117797702574,0.0005818742,0.0,0.0,0.0,-0.004925433165322981,3.505384944906992e-24,0.0,0.0,0.0,0.0
179,0.0,0.013965059161403478,0.013965055438956294,0.01396504410320582,0.0005606127,0.0,0.0,0.0,0.003303472477489357,1.1045824893734004e-24,0.0,0.0,0.0,0.0
