,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
456,0.0,0.009388870649673408,0.010197237945673326,0.00933373283464471,0.011232675,0.01,0.0,0.0,0.00824014125956445,0.004548297349572976,0.0,0.0,0.0,1.0
245,0.0,0.005419459257186263,0.010197237945673326,0.005394372465793316,0.017035494,0.01,0.0,0.0,0.00824014125956445,0.001195196535236686,0.0,0.0,0.0,0.0
476,0.0,0.007382673975980825,0.006320108837937879,0.007307855586979163,0.03935924,0.0,0.0,0.0,0.00824014125956445,0.002977711978003653,0.0,0.0,0.0,0.0
493,0.0,0.007588146303289899,0.008298267427214632,0.0075495816978227185,0.0029231845,0.0,0.0,0.0,0.00824014125956445,0.0040095362456020345,0.0,0.0,0.0,1.0
2007,0.0,0.008215059357670635,0.010197237945673326,0.00816634036895734,0.004470786,0.01,0.0,0.0,0.00824014125956445,0.003547325207336551,0.0,0.0,0.0,1.0
2057,1.0,0.013704260962643834,0.010197237945673326,0.01361154713479309,0.0028600309,0.010333333333333332,0.0,0.0,0.00824014125956445,0.010455717209939054,0.0,0.0,0.0,1.0
1523,0.0,0.0025281872405974334,0.0048292048422304565,0.002619639803432085,0.0008184307,0.0,0.0,0.0,0.00824014125956445,0.000746965405022685,0.0,0.0,0.0,1.0
2069,0.0,0.006810400581579043,0.004372256937853971,0.006762705637333767,0.0029848432,0.01,0.0,0.0,0.00824014125956445,0.00598171451813223,0.0,0.0,0.0,1.0
660,0.0,0.0048429723333396745,0.005582643964616773,0.0048210034856511165,0.001214509,0.0,0.0,0.0,0.00824014125956445,0.0028241587351117104,0.0,0.0,0.0,1.0
115,0.0,0.0023433997078969007,0.006019001404678779,0.0023709649935688497,0.0012119897,0.0,0.0,0.0,0.00824014125956445,0.0008486117231877268,0.0,0.0,0.0,1.0
205,0.0,0.005779056381970106,0.006991241340038965,0.00587773394361101,0.0009158564,0.0,0.0,0.0,0.00824014125956445,0.002936151382187303,0.0,0.0,0.0,1.0
2082,0.0,0.007381635027543169,0.010197237945673326,0.007351918995878329,0.005952296,0.0,0.0,0.0,0.00824014125956445,0.0037603196701774706,0.0,0.0,0.0,0.0
1141,0.0,0.003697765756328981,0.005025907644812527,0.003697992254792142,0.0027176747,0.0,0.0,0.0,0.00824014125956445,0.0014778344781030343,0.0,0.0,0.0,1.0
163,0.0,0.006273410367508127,0.010197237945673326,0.006253686550710635,0.006754359,0.0,0.0,0.0,0.00824014125956445,0.00275578134105057,0.0,0.0,0.0,1.0
