,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
1308,0.0,0.004671907030612087,0.007546228233372049,0.00495988001640999,0.0044199433,0.0,0.0,0.0,0.008240141259564413,0.0018523728757886128,0.0,0.0,0.0,1.0
370,0.0,0.0039030748686337898,0.004070785086477886,0.0039166817949539134,0.0031918974,0.0,0.0,0.0,0.008240141259564413,0.003795358664206715,0.0,0.0,0.0,1.0
1656,0.0,0.004279231144822544,0.011240057996403643,0.0042841694238179295,0.0006066776,0.0,0.0,0.0,0.008240141259564413,0.0006367780002982146,0.0,0.0,0.0,1.0
1637,0.0,0.004401246862111175,0.006309872450080544,0.004412838359607622,0.0041007977,0.0,0.0,0.0,0.008240141259564413,0.0016920124707378579,0.0,0.0,0.0,1.0
1397,0.0,0.014380729636760094,0.010102487566088158,0.014209892254851956,0.011164363,0.0,0.0,0.0,0.008240141259564413,0.006874974731620768,0.0,0.0,0.0,1.0
1587,0.0,0.013685769711280295,0.012439308425566443,0.01353793418679924,0.01380658,0.06416666666666666,0.0,0.0,0.008240141259564413,0.007132064606490622,0.0,0.0,0.0,1.0
1409,0.0,0.00397961735419706,0.005064744593919603,0.003965117946341109,0.004192046,0.02,0.0,0.0,0.008240141259564413,0.002299768202331905,0.0,0.0,0.0,1.0
306,0.0,0.0052265523935401065,0.012439308425566443,0.005186991224116421,0.002428025,0.0,0.0,0.0,0.008240141259564413,0.001062124432724961,0.0,0.0,0.0,1.0
1408,0.0,0.013706732516371223,0.012439308425566443,0.01366267164364807,0.018391637,0.0,0.0,0.0,0.008240141259564413,0.0038237681430826308,0.0,0.0,0.0,1.0
638,0.0,0.0009992488393711129,0.0037076076280357423,0.0009992112803890812,0.0020394886,0.01,0.0,0.0,0.008240141259564413,0.0005028526193492905,0.0,0.0,0.0,1.0
1686,0.0,0.011522128715159305,0.006309872450080544,0.011540594234767408,0.02124999,0.02,0.0,0.0,0.008240141259564413,0.00946878553265528,0.0,0.0,0.0,1.0
1354,0.0,0.007203185196789241,0.009502689356950459,0.007149976454740671,0.0021750552,0.0,0.0,0.0,0.008240141259564413,0.0023079545398193846,0.0,0.0,0.0,1.0
1671,0.0,0.008564750423249752,0.007875431208891837,0.00845075799839878,0.0037099766,0.002857142857142857,0.0,0.0,0.008240141259564413,0.002320265384456637,0.0,0.0,0.0,1.0
1103,0.0,0.006762871685085107,0.007875431208891837,0.006779787408027083,0.0042899735,0.04,0.0,0.2,0.008240141259564413,0.0014986149736178822,0.0,0.0,0.0,1.0
1324,0.0,0.006603878704439426,0.004671635799878795,0.006572759366058097,0.0015590577,0.0,0.0,0.0,0.008240141259564413,0.003603482406169354,0.0,0.0,0.0,1.0
934,0.0,0.00021913083143669,0.0007733336632912116,0.00021951618844432766,0.0010917156,0.0,0.0,0.0,0.008240141259564413,0.00031873083855683967,0.0,0.0,0.0,1.0
1091,0.0,0.023685595672458242,0.012439308425566443,0.023421419484707735,0.020206992,0.01,0.0,0.0,0.008240141259564413,0.6145704059240235,0.0,0.0,0.0,1.0
2105,0.0,0.009318381728554467,0.012439308425566443,0.009254600742057072,0.010151683,0.005,0.0,0.0,0.008240141259564413,0.002437852581539945,0.0,0.0,0.0,1.0
75,0.0,0.0012843068685882918,0.0020286941992576613,0.0012589636308012265,0.0016539303,0.005,0.0,0.0,0.008240141259564413,0.0015547067453762233,0.0,0.0,0.0,1.0
2100,0.0,0.019189015291034693,0.012439308425566443,0.0185711220800091,0.01969301,0.0,0.0,0.2,0.008240141259564413,0.34738286173154165,0.0,0.0,0.0,1.0
2049,0.0,0.00602805418466142,0.007448651143945531,0.005979870941689634,0.0029015294,0.0,0.0,0.0,0.008240141259564413,0.001375987474121886,0.0,0.0,0.0,1.0
537,0.0,0.006690090951846445,0.008718860580464987,0.006681130998454829,0.041396666,0.08,0.0,0.0,0.008240141259564413,0.002559395779316646,0.0,0.0,0.0,1.0
2052,0.0,0.007033221135622898,0.011240057996403643,0.007394292494719461,0.0073233778,0.0,0.0,0.0,0.008240141259564413,0.00030058380559127575,0.0,0.0,0.0,0.0
1988,0.0,0.008450337301804597,0.012439308425566443,0.008294087250716045,0.008372144,0.0,0.0,0.0,0.008240141259564413,0.002187737462087035,0.0,0.0,0.0,1.0
1192,0.0,0.006016440848322431,0.007875431208891837,0.0061132013187532135,0.0022222626,0.02,0.0,0.0,0.008240141259564413,0.0010400333476257367,0.0,0.0,0.0,1.0
1816,0.0,0.004477449036633162,0.011240057996403643,0.0044379348505665436,0.0031692523,0.0,0.0,0.0,0.008240141259564413,0.0006529849297347759,0.0,0.0,0.0,1.0
1908,0.0,0.026948838239369943,0.012439308425566443,0.026632817240854232,0.04640139,0.09327380952380952,0.0,0.2,0.008240141259565147,0.1447805211422112,0.0,0.0,0.0,1.0
1329,0.0,0.0027989683162492453,0.0028926508387456702,0.002747182617004594,0.0022248863,0.01,0.0,0.0,0.008240141259564413,0.0019434685246309733,0.0,0.0,0.0,1.0
1247,0.0,0.009699178049096566,0.012439308425566443,0.010054818175801115,0.008372144,0.0,0.0,0.0,0.008240141259564413,0.002781623606606414,0.0,0.0,0.0,1.0
1593,0.0,0.0037201503690420727,0.00577291868807306,0.0037214332624177075,0.003079251,0.0,0.0,0.0,0.008240141259564413,0.001548712200725399,0.0,0.0,0.0,1.0
1082,0.0,0.004407724870029396,0.006189820310464922,0.004421971356521692,0.013435224,0.0,0.0,0.0,0.008240141259564413,0.0011565807990326048,0.0,0.0,0.0,1.0
704,0.0,0.006153625671202352,0.012439308425566443,0.0062040416885365485,0.002819584,0.019166666666666665,0.0,0.0,0.008240141259564413,0.0011308959648679384,0.0,0.0,0.0,1.0
