,Actual,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
195,0.0,0.0011297539985190268,0.0009837236146058813,0.01737577996427179,0.0005893947,0.0,0.0,0.0,0.002200871910035613,3.043027114102106e-19,0.0,0.0,0.0,0.0
358,0.0,0.10118270278154361,0.1317828787575486,0.01668654836749223,0.02659209,0.0,0.0,0.0,0.03109533448999192,3.317223985701666e-17,0.0,0.0,0.0,1.0
643,0.0,2.838607972421282e-05,1.1695669287375947e-05,0.01563795614316271,0.00064802915,0.0,0.0,0.0,-0.00630345135685478,6.999969556038468e-20,0.0,0.0,0.0,1.0
1037,0.0,0.0001769236260057981,0.0007376670817116511,0.01424027742331523,0.00088155153,0.0,0.0,0.0,0.0035611426976827638,1.0482320791004272e-18,0.0,0.0,0.0,0.0
1671,0.0,4.865083838802132e-05,0.0005701772086121699,0.012236406478772242,0.001509438,0.0,0.0,0.0,0.0020577612485086026,4.0886125329144335e-19,0.0,0.0,0.0,0.0
247,0.0,0.00022183385759282594,0.00018067551341982989,0.01713293203596932,0.00037524,0.0,0.0,0.0,-0.0012805952549475134,1.716684124404879e-19,0.0,0.0,0.0,0.0
327,0.0,0.06299049466427892,0.05329937357409239,0.0167874322537557,0.021845458,0.0,0.0,0.0,0.029076833420832008,2.7449636797840047e-17,0.0,0.0,0.0,1.0
2190,0.0,0.0002301440269942829,0.0003002067323505175,0.010888181884208831,0.0006397576,0.0,0.0,0.0,-0.000128854443699946,1.4378408447120986e-19,0.0,0.0,0.0,1.0
1776,0.0,9.59237672283136e-06,6.702355474437111e-05,0.011949311027678856,0.0003756896,0.0,0.0,0.0,-0.004578747037030196,6.803534964308765e-20,0.0,0.0,0.0,0.0
653,0.0,2.625192060931121e-05,5.024757390720336e-05,0.015596256535570324,0.00036218122,0.0,0.0,0.0,-0.004013981525741055,1.219120446370467e-19,0.0,0.0,0.0,0.0
2185,0.0,0.0011198262671556311,0.0053370251208560305,0.01090279782522024,0.0011402539,0.0,0.0,0.0,0.005529765659799301,9.526473202272931e-19,0.0,0.0,0.0,0.0
1695,0.0,0.003367769859420348,0.0038177218687819635,0.012171009802446424,0.037920702,0.14,0.0,0.0,0.02318165774654305,9.022883867299184e-18,0.0,0.0,0.0,1.0
