,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,99.76958525345621,99.53917050691244,99.30875576036865,99.07834101382488,99.07834101382488,98.84792626728111,99.53917050691244,0.4608294930875576,99.53917050691244,0.6912442396313364,0.6912442396313364,0.6912442396313364,53.2258064516129
