,Logistic Regression,Stepwise Logistic Regression 3,Stepwise Logistic Regression,XGBOOST,Random Forest,NN,KNN-5,Lasso,LDA,SVM Linear,SVM Poly,SVM RBF,Naive Bayes
0,99.29411764705883,98.3529411764706,99.29411764705883,99.05882352941177,99.29411764705883,99.05882352941177,99.29411764705883,0.7058823529411765,99.29411764705883,1.1764705882352942,1.647058823529412,1.647058823529412,56.470588235294116
